Molecule	Type	actin cytoskeleton reorganization	actin filament debranching	actin filament polymerization	adhesion strenghtening and intraluminal crawling	ameboidal-type cell migration	angiogenesis	anti-inflammatory molecule gene expression	apoptotic cell clearance	apoptotic process	capture rolling	cell adhesion	cell motility	cytokine production involved in inflammatory response	degradation of membrane-associated molecules	destruction of pathogens	digestion of microbes/particles/...	endosomal vesicle fusion	endothelial cell proliferation	endothelial migration	epithelial cell proliferation involved in lung morphogenesis	epithelium regeneration	establishment of cell polarity	fatty acid synthesis	fibroblast efferocytosis	fibroblast migration	firm adhesion	focal adhesion	formation of intraluminal vesicles	fusion with late endosomes	gluconeogenese	glycogen synthesis	glycolysis	hypothermia	keratinocyte migration	keratinocyte proliferation	ketogenic acid synthesis	leukocyte migration	leukotriene synthesis	lipoxin synthesis	lymphocyte chemotaxis	m1 phenotype and behavior	m2 phenotype and behavior	macrophage clearance	macrophage derived foam cell differentiation	macrophage differentiation	maresin synthesis	membrane hyperpolarization	microtubule cytoskeleton organization	microtubule-based movement	monocyte chemotaxis	monocyte extravasation	myeloid dendritic cell differentiation	myosin ii filament organization	natural killer cell chemotaxis	neurotrophy	neutrophil apoptotic process	neutrophil chemotaxis	neutrophil extravasation	nf-κb response	p38mapk cascade	pamp recognition	phagocytic cup	phagocytosis, engulfment	phagosome maturation	phagosome sealing	phagosome-lysosome fusion	platelet activation	platelet aggregation	platelet degranulation	pmn infiltration	positive regulation of acute inflammatory response	positive regulation of cellular response to insulin stimulus	positive regulation of vascular permeability	prostaglandin synthesis	protectin synthesis	reactive oxygen species metabolic process	recognition of a target particle	regulation of actin cytoskeleton reorganization	regulation of acute inflammatory response	resolution of airway inflammation	resolution of edema	resolvin synthesis	response to endoplasmic reticulum stress	sensory perception of pain	site of dna damage	slow rolling	stat3 pathway	thromboxan synthesis	tissue homeostasis	unknown signalling cascades	uptake of srbc	vascular associated smooth muscle cell migration	vasoconstriction	vasodilation	wound constriction	wound healing
c-FOS	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHGB	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGFR3	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRK1	PROTEIN	-7	-9	8	6	9	6	0	-7	-5	8	-7	-7	0	0	8	-13	-13	-11	0	0	9	-7	-15	0	6	5	-6	0	0	-10	-12	8	0	-7	7	-13	0	-12	8	0	-6	6	0	-8	-6	8	-10	7	0	0	-6	6	-9	7	0	6	5	-7	0	6	4	10	5	-10	-9	0	7	7	-9	0	-6	0	-7	7	9	8	-7	7	-9	0	0	8	-8	0	6	-6	9	-8	-6	4	0	-7	-6	-6	0	10
REST	PROTEIN	-6	-5	-6	-5	-7	3	0	-5	-3	-7	-5	-6	0	0	-5	-9	-9	-9	0	0	-8	-5	-14	0	3	-5	-5	0	0	-7	-9	-7	0	-4	-4	-12	0	9	-5	0	-3	-3	0	-5	-3	-5	-9	-6	0	0	4	4	7	-4	0	-3	-5	-5	0	4	-5	-8	-5	-6	-5	0	-6	-6	-6	0	3	0	-5	-4	-6	-7	-3	-5	-6	0	0	-5	-5	0	-5	-5	-6	-5	-5	-4	0	-6	5	-5	0	-8
S100A8	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFKBIB	PROTEIN	-5	6	5	4	6	-4	0	-4	-3	6	-4	-5	0	0	5	10	10	-9	0	0	7	4	-13	0	-4	3	-4	0	0	-7	-9	5	0	4	4	-11	0	-9	5	0	-3	3	0	-5	2	5	-8	5	0	0	-4	3	6	5	0	3	3	-4	0	3	3	7	5	7	6	0	5	5	6	0	-3	0	-5	4	6	-6	4	5	6	0	0	5	-5	0	3	-4	6	-5	4	4	0	-5	-4	4	0	8
NFKBIE	PROTEIN	6	7	-7	5	-8	-5	0	-5	4	6	-5	6	0	0	6	10	10	10	0	0	8	-6	-14	0	-5	4	-5	0	0	7	9	6	0	5	5	-12	0	-10	6	0	-4	4	0	-6	4	6	-9	-6	0	0	5	4	6	6	0	4	4	-5	0	4	3	-9	5	7	6	0	6	6	6	0	-4	0	-6	5	7	-7	5	5	6	0	0	6	-6	0	4	5	7	-6	4	4	0	-6	-4	4	0	8
PRKDC	PROTEIN	5	6	6	4	7	-4	0	4	3	5	4	5	0	0	5	9	9	9	0	0	7	5	13	0	-4	-4	4	0	0	6	8	6	0	-5	-5	11	0	-10	-6	0	-4	-4	0	5	3	-6	-9	-5	0	0	4	4	5	5	0	4	-4	-5	0	4	3	8	4	6	5	0	5	5	5	0	-4	0	-5	4	-7	-6	4	4	5	0	0	-6	5	0	4	4	-7	-6	4	3	0	5	-4	4	0	7
CIITA	PROTEIN	-5	-7	-7	-5	-8	-4	0	3	3	-7	-3	-5	0	0	5	-10	-10	9	0	0	-8	-5	-13	0	-4	-3	-3	0	0	-7	-9	-5	0	4	4	-11	0	-9	5	0	-4	3	0	4	-2	5	-9	5	0	0	-3	-2	-6	-6	0	-4	4	4	0	-3	-5	-9	5	-7	-6	0	-6	-6	6	0	-4	0	-4	-4	6	-5	-5	-4	6	0	0	5	4	0	-5	-4	6	-6	4	4	0	-4	4	-4	0	8
IRF2	PROTEIN	-5	-6	-6	-4	-7	-4	0	-4	-3	-7	-4	-5	0	0	-5	-10	-10	-9	0	0	-7	-5	-13	0	-4	-3	-4	0	0	-7	-9	-5	0	-4	-4	-11	0	9	-5	0	3	-3	0	-5	-2	-5	8	6	0	0	-4	-2	-6	-5	0	-3	-3	4	0	-3	-4	-8	-5	-7	-6	0	-5	-5	-6	0	3	0	-5	-4	-6	-5	-4	-5	-6	0	0	-5	-5	0	-3	-4	-6	5	-5	-4	0	-5	5	-5	0	-8
RFX1	PROTEIN	-5	-7	-6	-5	-7	-4	0	-4	-3	-7	3	-5	0	0	-6	10	10	-9	0	0	-8	-5	-13	0	-4	-3	3	0	0	-7	-9	-6	0	4	4	-11	0	-9	-4	0	-4	-2	0	-5	-3	-4	-8	-5	0	0	-4	-3	6	-6	0	-4	-3	5	0	-4	-5	-8	-5	7	6	0	-6	-6	-6	0	4	0	-5	4	6	-4	-5	-5	-6	0	0	-4	-4	0	-4	-4	6	-6	-5	-4	0	4	-5	-5	0	-8
c-MYC	GENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNBP	PROTEIN	-6	-8	7	6	8	-5	0	-6	-4	-8	-6	-7	0	0	7	11	11	-10	0	0	9	-6	-14	0	-5	5	-5	0	0	-8	-10	-6	0	-5	-6	-12	0	-11	-7	0	-5	-5	0	-7	4	-7	-10	-7	0	0	-6	5	7	-7	0	5	5	-6	0	5	5	9	-7	8	7	0	7	7	-8	0	-5	0	5	-6	-8	6	-6	-6	-8	0	0	-7	6	0	5	-6	8	-7	4	-6	0	-6	-4	4	0	-10
MKL1	PROTEIN	5	-7	-7	-6	-8	-5	0	-6	4	-8	3	5	0	0	-6	10	10	10	0	0	8	5	-15	0	-5	4	4	0	0	-8	-10	-7	0	-5	-5	-13	0	-10	-6	0	4	-4	0	-6	-4	-6	-10	-5	0	0	4	-5	6	-7	0	4	4	5	0	-5	5	-9	-6	7	6	0	-7	-7	-7	0	-4	0	5	4	-7	-6	-5	4	-7	0	0	-6	-6	0	-5	4	-7	6	-6	-5	0	5	6	-6	0	-9
MYBL2	PROTEIN	5	-7	-6	5	-7	-4	0	4	3	-7	3	5	0	0	-6	-10	-10	9	0	0	-8	-5	13	0	-4	-4	-4	0	0	-7	-9	6	0	4	4	11	0	-9	4	0	-3	2	0	5	3	4	8	-5	0	0	4	3	-6	6	0	4	-4	-4	0	3	-5	-8	-5	-7	-6	0	-6	-6	-6	0	-4	0	-5	4	6	-5	-5	4	-6	0	0	4	-5	0	4	4	-6	-5	-5	-4	0	-5	-5	-5	0	-8
NFIC	PROTEIN	-5	6	6	5	7	-4	0	-5	-3	6	3	5	0	0	5	9	9	-9	0	0	7	5	-14	0	-4	3	4	0	0	-7	-9	6	0	4	4	-12	0	-9	-5	0	-4	-3	0	-6	3	-5	-9	-5	0	0	4	-4	5	6	0	4	3	-5	0	4	-5	8	5	6	5	0	6	6	6	0	-4	0	-5	4	6	5	4	4	6	0	0	-5	5	0	4	4	6	-6	5	4	0	5	-5	5	0	8
DCN	PROTEIN	-5	-6	-6	-5	-7	-5	0	-5	-4	-6	3	-5	0	0	-6	-10	-10	-10	0	0	-7	-4	-13	0	-5	-3	-3	0	0	-6	-8	-7	0	-5	-5	-11	0	10	-7	0	5	-5	0	-5	-3	-7	-9	5	0	0	-4	-5	6	6	0	4	-5	-4	0	-5	-4	-8	-4	-7	-6	0	-5	-5	-5	0	-4	0	-5	-4	-7	-7	-4	-4	-5	0	0	-7	-5	0	-5	4	-7	7	-4	-3	0	-4	4	-4	0	-7
FLI1	PROTEIN	-5	5	-6	-5	-7	-3	0	-4	-3	-7	-3	-5	0	0	-5	8	8	-9	0	0	6	-5	13	0	-3	-3	-3	0	0	-7	-9	-6	0	-4	-4	11	0	-9	4	0	-2	2	0	4	2	4	8	5	0	0	-4	-4	4	-6	0	-4	-3	-5	0	-4	-5	-8	-5	5	4	0	-6	-6	-6	0	-4	0	-5	-4	6	-4	3	-5	-6	0	0	4	-4	0	-4	-4	-6	-4	-5	-4	0	-4	5	-5	0	-8
KLF11	PROTEIN	5	-7	-7	6	-8	-6	0	-6	5	7	3	5	0	0	7	10	10	11	0	0	8	5	15	0	-6	4	3	0	0	8	10	-8	0	-6	-6	13	0	11	7	0	6	5	0	-7	4	7	10	-5	0	0	5	-6	6	-8	0	-6	-6	5	0	-6	5	-9	-6	7	6	0	7	7	7	0	6	0	-6	-6	-8	-8	-5	5	7	0	0	7	-7	0	-6	4	8	8	6	-5	0	4	-6	6	0	9
RFX5	PROTEIN	-5	-7	-6	-6	-7	-5	0	-5	-4	-7	-3	-5	0	0	-7	-10	-10	-10	0	0	-8	-5	14	0	-5	-3	-3	0	0	-8	-10	-7	0	-5	-5	12	0	10	-6	0	4	-4	0	-6	2	-6	9	5	0	0	-5	3	-6	6	0	-5	-3	-4	0	3	-5	-8	-6	-7	-6	0	-7	-7	-7	0	-5	0	-6	-5	-7	-4	-5	-5	-7	0	0	-6	-4	0	-5	-4	-8	6	-6	-5	0	-4	-6	-6	0	-9
LMX1B	PROTEIN	-6	6	-7	-7	-8	-6	0	6	-5	8	6	6	0	0	7	10	10	-11	0	0	9	5	15	0	-6	4	4	0	0	-8	-10	-8	0	-6	-6	13	0	11	-8	0	-6	-6	0	7	4	-8	10	-6	0	0	5	-6	-8	-7	0	-6	-6	5	0	-6	6	-9	6	7	6	0	7	7	-8	0	6	0	6	-6	-8	6	4	-6	-8	0	0	-8	6	0	-6	5	8	-8	5	5	0	5	-5	5	0	-10
COL4A3	PROTEIN	-5	6	6	6	7	-5	0	5	5	7	-7	5	0	0	6	10	10	11	0	0	8	4	-16	0	-5	3	3	0	0	9	11	-8	0	-6	-6	-14	0	11	7	0	6	5	0	-7	3	7	10	-6	0	0	4	-6	-9	-8	0	-5	-6	4	0	-6	5	8	5	7	6	0	6	6	8	0	5	0	5	-6	-8	-8	4	-5	8	0	0	7	-7	0	-6	5	7	8	6	4	0	4	-6	6	0	9
COL4A4	PROTEIN	-5	6	6	6	7	-5	0	5	5	7	-7	5	0	0	6	10	10	11	0	0	8	4	-16	0	-5	3	3	0	0	9	11	-8	0	-6	-6	-14	0	11	7	0	6	5	0	-7	3	7	10	-6	0	0	4	-6	-9	-8	0	-5	-6	4	0	-6	5	8	5	7	6	0	6	6	8	0	5	0	5	-6	-8	-8	4	-5	8	0	0	7	-7	0	-6	5	7	8	6	4	0	4	-6	6	0	9
COL4A5	PROTEIN	-5	6	6	6	7	-5	0	5	5	7	-7	5	0	0	6	10	10	11	0	0	8	4	-16	0	-5	3	3	0	0	9	11	-8	0	-6	-6	-14	0	11	7	0	6	5	0	-7	3	7	10	-6	0	0	4	-6	-9	-8	0	-5	-6	4	0	-6	5	8	5	7	6	0	6	6	8	0	5	0	5	-6	-8	-8	4	-5	8	0	0	7	-7	0	-6	5	7	8	6	4	0	4	-6	6	0	9
COL4A6	PROTEIN	-5	6	6	6	7	-5	0	5	5	7	-7	5	0	0	6	10	10	11	0	0	8	4	-16	0	-5	3	3	0	0	9	11	-8	0	-6	-6	-14	0	11	7	0	6	5	0	-7	3	7	10	-6	0	0	4	-6	-9	-8	0	-5	-6	4	0	-6	5	8	5	7	6	0	6	6	8	0	5	0	5	-6	-8	-8	4	-5	8	0	0	7	-7	0	-6	5	7	8	6	4	0	4	-6	6	0	9
COPS6	PROTEIN	5	-6	6	-5	7	3	0	-4	-2	-7	-5	5	0	0	-6	-10	-10	-8	0	0	-8	-5	-13	0	3	-4	4	0	0	-7	-9	-6	0	-3	-5	-11	0	-10	5	0	-4	3	0	-5	-3	5	-8	6	0	0	-4	-4	-6	-5	0	-4	-4	-5	0	-4	4	8	-5	-7	-6	0	-6	-6	-6	0	4	0	-4	-5	-7	-6	-4	-5	-6	0	0	5	-5	0	-4	-5	-7	-6	-5	-4	0	5	-5	-5	0	-8
MCC	PROTEIN	-5	-7	6	5	7	-4	0	-5	-3	-7	-5	-6	0	0	6	10	10	-9	0	0	8	-5	-13	0	-4	4	-4	0	0	-7	-9	-5	0	-4	-5	-11	0	-10	-6	0	-4	-4	0	-6	3	-6	-9	-6	0	0	-5	4	6	-6	0	4	4	-5	0	4	4	8	-6	7	6	0	6	6	-7	0	-4	0	4	-5	-7	5	-5	-5	-7	0	0	-6	5	0	4	-5	7	-6	3	-5	0	-5	-3	3	0	-9
SRF	PROTEIN	5	-6	6	-5	7	-4	0	-5	3	7	-5	5	0	0	-5	-10	-10	9	0	0	-8	-5	-14	0	-4	3	-5	0	0	-8	-10	-6	0	-4	-4	-12	0	-9	-5	0	3	-3	0	-5	-3	-5	-9	-6	0	0	3	-4	6	-6	0	3	3	-5	0	-4	-5	8	-5	-7	-6	0	-6	-6	-7	0	-3	0	4	-4	-6	-5	-4	5	-7	0	0	-5	-5	0	-4	-5	-6	5	-5	-4	0	-6	5	-5	0	-9
CRMP1	PROTEIN	5	-7	-7	5	-8	-4	0	-5	-3	7	-5	-6	0	0	6	-11	-11	-9	0	0	8	5	-14	0	-4	4	-5	0	0	7	9	6	0	5	5	-12	0	-10	-6	0	-4	-4	0	-6	3	-6	-9	-6	0	0	-5	-4	7	6	0	4	4	-5	0	4	-5	-9	5	-8	-7	0	6	6	6	0	-4	0	-5	5	7	-6	-5	5	6	0	0	-6	-6	0	4	-5	7	-6	5	4	0	-6	-5	5	0	8
HNF1A	PROTEIN	-6	5	-6	-6	-7	-6	0	-6	-5	-8	6	-6	0	0	6	9	9	-11	0	0	7	-5	15	0	-6	-4	-4	0	0	-9	-11	-7	0	-6	-6	13	0	11	-7	0	5	-5	0	7	-4	-7	9	7	0	0	-5	-5	5	-7	0	-5	-5	-5	0	-5	-6	-8	-6	6	5	0	-7	-7	7	0	5	0	-6	-6	-8	8	3	-6	7	0	0	-7	7	0	-6	-6	7	7	-7	-5	0	-5	-7	-7	0	9
CSNK1A1	PROTEIN	5	7	6	4	7	-5	0	-5	-4	5	-5	5	0	0	6	11	11	-10	0	0	7	5	-14	0	-5	4	-5	0	0	7	9	6	0	5	5	-12	0	-10	6	0	-4	4	0	-6	3	6	-9	6	0	0	-4	4	7	6	0	-4	4	-5	0	4	4	8	5	8	7	0	5	5	6	0	4	0	-5	5	7	-7	5	5	6	0	0	6	-6	0	4	4	7	-6	4	4	0	-6	-4	4	0	8
SOX17	PROTEIN	-5	-6	-6	-5	-7	-5	0	-5	4	-6	-6	-5	0	0	-6	-10	-10	10	0	0	-8	-4	14	0	-5	-3	-3	0	0	-8	-10	-7	0	5	5	12	0	-10	5	0	-4	3	0	-6	-3	5	9	6	0	0	-4	-3	-7	-6	0	-5	-5	-4	0	-3	-5	-8	-5	-7	-6	0	-6	-6	-7	0	-5	0	-5	5	7	-6	-4	-5	-7	0	0	5	-6	0	-5	-5	-7	-6	-5	-4	0	-4	5	-5	0	-9
CD7	PROTEIN	-5	-7	-6	-6	-7	-6	0	6	-5	-8	7	-5	0	0	-7	-11	-11	-11	0	0	-10	-6	-15	0	-6	6	-3	0	0	-9	-11	-8	0	6	6	-13	0	-11	-7	0	-6	-5	0	-5	5	-7	-10	-6	0	0	-6	-4	-9	8	0	6	6	5	0	-4	6	-8	-6	-8	-7	0	-8	-8	-8	0	-6	0	-5	6	8	-8	-5	-5	-8	0	0	-7	-5	0	6	5	-8	-8	-6	-5	0	-4	6	-6	0	-10
CUBN	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TF	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEBPD	PROTEIN	5	7	-6	5	-7	-4	0	2	3	6	-5	5	0	0	6	-11	-11	9	0	0	-8	5	-13	0	-4	-3	3	0	0	5	7	6	0	3	3	-11	0	-8	-4	0	-3	-2	0	3	2	-4	-8	6	0	0	-4	2	-7	6	0	3	-3	-3	0	2	-5	-8	4	-8	-7	0	-6	-6	-6	0	-3	0	-5	3	5	-4	5	-5	-6	0	0	-4	3	0	-5	-5	6	-5	4	3	0	4	-4	4	0	-8
XBP1	PROTEIN	-5	-7	5	-6	6	4	0	4	-3	7	5	-5	0	0	-6	-11	-11	-9	0	0	8	5	-13	0	4	2	-5	0	0	-7	-9	-6	0	-5	-5	-11	0	-10	4	0	-4	2	0	5	2	4	-8	-6	0	0	4	-4	-7	-6	0	-5	2	-5	0	-4	-5	7	5	-8	-7	0	6	6	6	0	-5	0	-4	-5	-7	4	-5	4	6	0	0	4	4	0	-5	-5	-6	-6	5	4	0	-6	-5	5	0	8
ZNF148	PROTEIN	6	-10	7	7	8	-7	0	6	6	9	-8	5	0	0	7	13	13	12	0	0	10	5	-13	0	-7	7	-7	0	0	9	11	-9	0	7	7	-11	0	-12	-9	0	-8	-7	0	7	6	-9	-8	-8	0	0	4	-8	9	-9	0	6	6	-8	0	-8	7	9	7	10	9	0	8	8	8	0	-6	0	5	7	9	9	-8	7	8	0	0	-9	7	0	-8	-8	8	-10	6	6	0	-8	-6	6	0	10
ARFGAP3	PROTEIN	6	-7	7	-6	8	4	0	-5	-3	7	-6	6	0	0	7	-11	-11	-9	0	0	8	-6	-14	0	4	5	5	0	0	7	9	7	0	6	6	-12	0	-11	6	0	-5	4	0	-6	-4	6	-10	-6	0	0	-5	-5	-8	-7	0	-5	5	-6	0	-5	5	9	5	-8	-7	0	6	6	6	0	-5	0	-5	5	8	6	-5	5	6	0	0	6	-6	0	-5	-6	-8	-7	5	4	0	6	-5	5	0	8
DEK	PROTEIN	-6	-9	-5	-7	-6	-7	0	-6	-6	-9	8	-5	0	0	-7	-12	-12	-12	0	0	-10	-5	13	0	-7	-2	6	0	0	-9	-11	-9	0	-7	-7	11	0	12	-9	0	-8	-7	0	-7	-6	-9	8	-7	0	0	-4	-5	-9	9	0	-6	-2	6	0	-5	-7	-7	-7	-9	-8	0	-8	-8	-8	0	6	0	-5	-7	-9	-9	-7	-4	-8	0	0	-9	-7	0	-8	6	-8	-10	-6	-6	0	-6	6	-6	0	-10
ELF4	PROTEIN	-5	-6	5	-5	6	3	0	-4	-2	-7	5	-5	0	0	6	-10	-10	-8	0	0	-8	-5	-13	0	3	2	4	0	0	-7	-9	6	0	5	5	-11	0	-10	5	0	-4	3	0	-5	-3	5	-8	6	0	0	-3	-4	-7	-6	0	-4	2	-5	0	-4	4	7	-5	-7	-6	0	-6	-6	-6	0	4	0	-4	-5	7	-6	-4	4	-6	0	0	5	-5	0	-4	-5	-7	-6	-5	-4	0	5	-5	-5	0	-8
ERG	PROTEIN	5	-8	-5	-6	-6	-2	0	-5	-4	-7	5	-5	0	0	-6	9	9	-10	0	0	7	-4	13	0	-2	-2	-5	0	0	-7	-9	-7	0	-5	-5	11	0	10	-6	0	-5	-4	0	-6	-4	-6	8	6	0	0	-4	-5	5	-7	0	-5	-2	-4	0	-5	-5	-7	-5	6	5	0	-6	-6	-6	0	-5	0	-5	-5	-7	-6	-6	-4	-6	0	0	-6	-6	0	-5	-5	-7	-7	-5	-4	0	-6	5	-5	0	-8
FOSB	PROTEIN	6	-9	5	7	6	-6	0	6	-6	9	-6	5	0	0	7	12	12	-12	0	0	10	5	-13	0	-6	2	-6	0	0	9	11	-8	0	7	7	-11	0	-12	7	0	-6	5	0	7	-6	7	-8	7	0	0	4	5	-9	-9	0	4	2	-6	0	5	-7	7	6	9	8	0	8	8	8	0	-4	0	5	7	9	-8	-7	4	8	0	0	7	7	0	-8	-6	8	-8	6	5	0	6	-6	6	0	10
GNAI2	PROTEIN	-6	-7	-7	-5	-8	-5	0	-6	-4	6	-6	5	0	0	-7	10	10	-10	0	0	7	5	13	0	-5	4	-4	0	0	6	8	-7	0	4	4	11	0	-9	6	0	-5	-5	0	4	3	-7	9	-5	0	0	-5	-5	6	-6	0	-5	4	5	0	-5	4	-9	4	7	6	0	5	5	5	0	-5	0	-6	4	6	6	-5	4	5	0	0	6	4	0	-5	-5	-8	-7	3	3	0	-5	-3	3	0	7
NEAT1	PROTEIN	-6	-9	-5	-7	-6	-7	0	-6	-6	-9	8	-5	0	0	-7	-12	-12	-12	0	0	-10	-5	13	0	-7	-2	6	0	0	-9	-11	-9	0	-7	-7	11	0	12	-9	0	-8	-7	0	-7	-6	-9	8	-7	0	0	-4	-5	-9	9	0	-6	-2	6	0	-5	-7	-7	-7	-9	-8	0	-8	-8	-8	0	6	0	-5	-7	-9	-9	-7	-4	-8	0	0	-9	-7	0	-8	6	-8	-10	-6	-6	0	-6	6	-6	0	-10
NR4A2	PROTEIN	6	-9	5	7	6	-7	0	6	-6	9	-8	5	0	0	7	12	12	-12	0	0	10	5	-13	0	-7	2	-6	0	0	9	11	-9	0	7	7	-11	0	-12	-9	0	-8	-7	0	7	-6	-9	-8	7	0	0	4	5	9	-9	0	6	2	-6	0	5	-7	7	7	9	8	0	8	8	8	0	-6	0	5	7	9	-9	-7	4	8	0	0	-9	7	0	-8	-6	8	-10	6	6	0	6	-6	6	0	10
SFPQ	PROTEIN	-6	6	-5	-5	-6	-4	0	-3	-4	-8	-4	-5	0	0	6	10	10	-10	0	0	-7	-5	13	0	-4	-2	-4	0	0	-8	-10	-7	0	-4	-4	11	0	9	-5	0	-4	-3	0	-4	-3	-5	8	6	0	0	-4	-3	-7	5	0	4	-2	-6	0	-5	-5	-7	-5	7	6	0	-5	-5	7	0	-4	0	-5	-4	-6	-3	4	-4	7	0	0	-5	-3	0	5	-4	7	-6	-6	-4	0	-5	6	-6	0	-8
ZFP36	PROTEIN	-6	-7	-5	5	-6	-3	0	-5	-4	-7	-6	-5	0	0	-6	-11	-11	-10	0	0	8	-5	-12	0	-3	-2	-4	0	0	-6	-8	-4	0	5	5	-10	0	-10	-5	0	4	-3	0	-6	-2	-5	8	6	0	0	-4	4	-7	-6	0	4	-2	-5	0	4	-5	-7	-6	-8	-7	0	6	6	-7	0	-4	0	-5	5	7	6	-5	-4	-7	0	0	-5	-6	0	5	-5	-7	6	-5	-5	0	-5	5	-5	0	-9
CXCLR1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST13	PROTEIN	-6	-8	6	5	7	-5	0	5	-4	7	5	4	0	0	6	10	10	-10	0	0	8	4	-12	0	-5	4	-4	0	0	6	8	-7	0	-5	-6	-10	0	-11	-7	0	-5	-5	0	6	-4	-7	-7	6	0	0	-5	-5	6	6	0	-5	4	-6	0	-5	3	8	4	7	6	0	6	6	7	0	-5	0	-6	4	-8	6	-6	-6	7	0	0	-7	6	0	4	-5	7	-7	3	3	0	-5	-3	3	0	9
ELN	PROTEIN	-6	-7	-7	5	-8	5	0	5	4	-7	4	-6	0	0	6	-11	-11	10	0	0	-8	-5	-14	0	5	-4	-4	0	0	-7	-9	6	0	5	5	-12	0	-10	6	0	-4	4	0	-6	-4	6	-9	6	0	0	4	-3	7	6	0	4	4	4	0	-3	-5	-9	-5	-8	-7	0	-6	-6	-6	0	-4	0	5	-5	7	7	-5	-5	-6	0	0	6	-6	0	5	5	7	-6	-5	-4	0	-5	5	-5	0	-8
FBN1	PROTEIN	-5	6	6	5	7	-4	0	5	3	6	4	5	0	0	6	10	10	9	0	0	-8	4	-14	0	-4	3	3	0	0	-7	-9	-7	0	-6	-6	-12	0	-11	-6	0	-5	-4	0	-6	3	-6	-10	-6	0	0	4	-4	7	7	0	-5	-5	4	0	-4	-5	8	-5	7	6	0	-6	-6	-6	0	-5	0	5	-5	-8	7	4	-5	-6	0	0	-6	-6	0	5	5	7	-7	-4	-4	0	4	4	-4	0	-8
MMP3	PROTEIN	6	7	7	6	8	-6	0	6	-5	7	-4	6	0	0	7	11	11	-11	0	0	8	5	14	0	-6	4	4	0	0	7	9	8	0	6	6	12	0	-11	-8	0	-6	-6	0	6	4	-8	10	-6	0	0	5	-6	-7	-7	0	-5	6	5	0	-6	5	9	5	8	7	0	6	6	6	0	5	0	6	5	8	8	5	5	6	0	0	-8	6	0	6	-5	8	-8	5	4	0	5	-5	5	0	8
