Molecule	Type	actin cytoskeleton reorganization	actin filament debranching	actin filament polymerization	adhesion strenghtening and intraluminal crawling	ameboidal-type cell migration	angiogenesis	anti-inflammatory molecule gene expression	apoptotic cell clearance	apoptotic process	capture rolling	cell adhesion	cell motility	cytokine production involved in inflammatory response	degradation of membrane-associated molecules	destruction of pathogens	digestion of microbes/particles/...	endosomal vesicle fusion	endothelial cell proliferation	endothelial migration	epithelial cell proliferation involved in lung morphogenesis	epithelium regeneration	establishment of cell polarity	fatty acid synthesis	fibroblast efferocytosis	fibroblast migration	firm adhesion	focal adhesion	formation of intraluminal vesicles	fusion with late endosomes	gluconeogenese	glycogen synthesis	glycolysis	hypothermia	keratinocyte migration	keratinocyte proliferation	ketogenic acid synthesis	leukocyte migration	leukotriene synthesis	lipoxin synthesis	lymphocyte chemotaxis	m1 phenotype and behavior	m2 phenotype and behavior	macrophage clearance	macrophage derived foam cell differentiation	macrophage differentiation	maresin synthesis	membrane hyperpolarization	microtubule cytoskeleton organization	microtubule-based movement	monocyte chemotaxis	monocyte extravasation	myeloid dendritic cell differentiation	myosin ii filament organization	natural killer cell chemotaxis	neurotrophy	neutrophil apoptotic process	neutrophil chemotaxis	neutrophil extravasation	nf-κb response	p38mapk cascade	pamp recognition	phagocytic cup	phagocytosis, engulfment	phagosome maturation	phagosome sealing	phagosome-lysosome fusion	platelet activation	platelet aggregation	platelet degranulation	pmn infiltration	positive regulation of acute inflammatory response	positive regulation of cellular response to insulin stimulus	positive regulation of vascular permeability	prostaglandin synthesis	protectin synthesis	reactive oxygen species metabolic process	recognition of a target particle	regulation of actin cytoskeleton reorganization	regulation of acute inflammatory response	resolution of airway inflammation	resolution of edema	resolvin synthesis	response to endoplasmic reticulum stress	sensory perception of pain	site of dna damage	slow rolling	stat3 pathway	thromboxan synthesis	tissue homeostasis	unknown signalling cascades	uptake of srbc	vascular associated smooth muscle cell migration	vasoconstriction	vasodilation	wound constriction	wound healing
hsa-miR-494-3p	miRNA	-4	-6	-5	-4	-6	-4	0	-5	-3	3	-5	-3	0	0	-5	-9	-5	-8	0	0	-4	-4	-10	0	-4	-4	-4	0	0	-5	-6	-5	0	-5	-5	-8	0	-5	-4	-2	-4	-2	0	-4	-2	-4	-6	-6	0	0	-4	-3	-5	-4	0	4	-4	-4	0	-4	-4	-7	-4	-6	-5	0	-3	-3	-7	0	-4	0	-4	-5	-5	-5	-4	-4	-7	0	0	-4	-4	0	-4	-4	-6	-6	-4	-3	0	-5	4	-4	6	-6
hsa-let-7b-5p	miRNA	-5	-7	-5	-4	-6	-4	0	-5	-3	-5	-3	-5	0	0	-5	-9	-5	-9	0	0	-4	-5	-10	0	-4	-4	-4	0	0	-5	-6	-5	0	-4	-4	7	0	-5	-5	-4	4	3	0	-4	-3	5	-6	5	0	0	-4	-4	-5	-5	0	-4	-4	-5	0	-4	-5	-7	-4	-6	-5	0	-5	-5	-6	0	4	0	-4	-4	-5	-5	-5	-5	-6	0	0	-5	-4	0	-4	-4	-6	-6	-5	-3	0	-5	-5	-5	6	-5
hsa-miR-605-5p	miRNA	-5	-6	-5	-4	-6	3	0	-4	-2	-4	5	-5	0	0	-5	-10	6	-8	0	0	-4	4	-10	0	3	-4	4	0	0	5	-5	-5	0	-5	-5	-8	0	-4	-5	-4	-4	3	0	-5	3	-5	-6	-6	0	0	-4	-4	-6	-4	0	-4	-4	-5	0	-4	4	-7	-5	-7	-6	0	5	5	-6	0	4	0	-4	-5	-6	-6	-4	-5	-6	0	0	-5	-5	0	-4	-4	-5	5	-5	-4	0	5	-5	-5	6	-6
SEC24D	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAND1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGDIA	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM32	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDCBP	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKN2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PICALM	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHC2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NARS	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO10	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX40	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRPF3	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARID2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDH10	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAPC1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF20	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376a-5p	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLL1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30a-3p	miRNA	-5	-8	-5	-4	-6	-5	0	-4	-4	5	-6	-5	0	0	5	-10	-6	9	0	0	-5	-5	-10	0	-5	-3	-5	0	0	5	-7	-6	0	5	5	-9	0	-4	-4	-4	-5	-3	0	-5	-3	-5	-7	-6	0	0	-4	-5	-6	-4	0	-4	-3	-5	0	-5	-6	-7	-5	-7	-6	0	-5	-5	-7	0	-4	0	5	5	-6	-5	-6	-5	-7	0	0	-5	-5	0	5	-5	6	6	-5	-4	0	-6	-5	5	6	5
SLC7A6	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-27b-3p	miRNA	-4	-6	-5	3	-6	-4	0	-2	-3	-4	-5	-4	0	0	4	-9	-6	-8	0	0	-4	-5	-8	0	-4	-3	-4	0	0	-4	-6	-5	0	-4	-4	-7	0	-5	-4	-3	-3	-2	0	-3	-3	-4	-4	-4	0	0	-2	-3	-5	-4	0	-3	-3	3	0	-4	-4	-7	-4	-6	-5	0	4	4	-5	0	3	0	-3	-4	-5	-4	-4	-4	-5	0	0	-4	-3	0	-4	-4	-6	-5	-4	-3	0	-5	4	-4	4	-6
ZBTB10	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYT1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-23a-3p	miRNA	-4	-6	-5	-3	-6	-3	0	4	-3	-4	-5	-4	0	0	-4	-9	-5	-9	0	0	-4	-4	-9	0	-3	-2	-4	0	0	-2	-4	-4	0	-4	-4	-7	0	-5	-4	-3	-3	-2	0	-4	-3	-4	5	-5	0	0	-4	-3	-5	-4	0	-4	-2	4	0	-3	-3	-7	-5	-6	-5	0	-4	-4	-6	0	3	0	-3	-4	-6	5	-4	-4	-6	0	0	-4	-4	0	-5	-3	2	-5	-4	-4	0	-5	4	-4	5	5
HIPK3	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLIP	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FSTL1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-19a-3p	miRNA	-4	6	-5	-4	-6	-4	0	-4	-3	-4	-5	4	0	0	-5	-9	-5	8	0	0	-4	-3	-9	0	-4	-3	-4	0	0	-5	-6	-5	0	-4	-4	-7	0	-3	-4	3	-2	-2	0	-4	-2	-4	-6	-5	0	0	-4	-2	-5	4	0	4	-3	3	0	-2	4	-7	-4	-6	-5	0	-5	-5	-6	0	-4	0	-4	-4	-5	5	4	-5	-6	0	0	-4	-4	0	4	-4	-6	-4	-5	-3	0	-5	-5	-5	-5	-5
TM6SF1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MATR3	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDOC1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-126-5p	miRNA	-4	-7	-5	-4	-6	-4	0	4	-3	-4	-5	-4	0	0	-5	-9	-5	-8	0	0	-4	-4	-10	0	-4	-4	-4	0	0	-4	-6	-5	0	-5	-5	-8	0	-5	-4	-3	-4	-2	0	-4	-3	-4	-6	5	0	0	-4	-3	-5	-5	0	-4	-4	4	0	-3	4	-7	-5	-6	-5	0	-4	-4	-6	0	4	0	-5	-5	-5	5	-5	5	-6	0	0	-4	-4	0	-4	-4	-6	-6	-5	-4	0	-5	-5	-5	6	5
SLC45A3	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMSB4X	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NF2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMC1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL15A1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPTX1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520c-3p	miRNA	-4	-6	-5	-3	-6	-3	0	3	-3	-3	-4	-4	0	0	-4	-9	-6	-9	0	0	-4	-4	-10	0	-3	-3	-4	0	0	-5	5	-5	0	-4	-4	-8	0	-5	-4	3	-3	-2	0	-4	-3	-4	5	4	0	0	-4	-3	-5	-4	0	-4	-3	4	0	-3	-4	-7	-5	-6	-5	0	-4	-4	-6	0	-4	0	-4	-4	-6	5	-4	-5	-6	0	0	-4	-4	0	4	-3	-5	-5	-5	-4	0	-5	5	-5	6	5
hsa-miR-135b-5p	miRNA	-5	6	-4	-4	-5	-4	0	-3	3	3	-4	-5	0	0	-5	10	6	-9	0	0	-4	-5	-10	0	-4	-3	-4	0	0	-6	6	-5	0	4	4	-8	0	-5	-4	-3	-4	-3	0	-4	-2	-5	-6	-6	0	0	-3	-3	6	4	0	-4	-3	4	0	-4	-5	-6	-4	7	6	0	-5	-5	-7	0	-4	0	-4	4	-4	-3	4	-5	-7	0	0	-4	-3	0	-5	-3	6	-6	-5	-3	0	-5	-5	5	6	-7
hsa-miR-30a-5p	miRNA	4	-6	-5	3	-6	3	0	-4	-2	-4	-5	4	0	0	4	-9	6	-8	0	0	-4	-4	-10	0	3	3	-4	0	0	-5	-5	-5	0	-5	-5	-7	0	-4	-5	-3	3	-3	0	-4	-3	-5	-4	5	0	0	-2	-4	-5	-4	0	-4	3	4	0	-4	-3	-7	-4	-6	-5	0	4	4	-6	0	4	0	-4	-5	-5	-4	-4	-5	-6	0	0	-5	-4	0	-4	-4	-5	5	-5	-3	0	-5	-5	-5	5	5
hsa-miR-129-5p	miRNA	-4	-6	-4	-3	-5	-4	0	-4	-3	-4	-3	-4	0	0	-5	-9	-5	-9	0	0	-2	-4	-9	0	-4	-3	-4	0	0	-5	-6	-4	0	4	4	-8	0	-4	-5	-4	3	-3	0	-4	-2	-5	-5	-4	0	0	-3	-3	-5	-4	0	-4	-3	-4	0	-3	-4	-6	4	-6	-5	0	-4	-4	-6	0	4	0	-4	-4	-5	-4	-4	-4	-6	0	0	-5	-4	0	-4	-4	-6	5	-5	3	0	-5	-5	-5	6	4
CAMTA1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGO3	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-320a	miRNA	-4	-7	-4	-4	-5	-4	0	-3	2	-4	-5	-4	0	0	-4	-9	-5	-8	0	0	-4	-2	-10	0	-4	-4	-3	0	0	-5	-6	-5	0	-4	-4	-8	0	-5	-4	-3	-4	-2	0	-4	-2	-4	-5	-5	0	0	-4	-3	-5	-5	0	-4	-4	-5	0	-4	-3	-6	-4	-6	-5	0	-5	-5	-6	0	-4	0	-3	-4	-5	5	-5	-4	-6	0	0	-4	-4	0	-4	-4	-5	-6	3	-3	0	-4	-3	3	5	-5
hsa-miR-199a-3p	miRNA	-4	-6	-5	-4	-6	-4	0	-5	-3	-5	-5	-4	0	0	-6	-9	-5	-9	0	0	-2	-4	-10	0	-4	-4	-4	0	0	-5	-6	-6	0	-3	-3	-9	0	-5	-5	-4	-5	-4	0	-4	-2	-6	-6	4	0	0	-4	-5	-5	-5	0	-5	-5	-4	0	-5	-4	-7	-5	-6	-5	0	-5	-5	-6	0	-5	0	-4	-3	-5	-6	-4	-5	-6	0	0	-5	-4	0	-5	-3	-6	6	-5	-4	0	-5	-5	-5	-7	6
HOXB5	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-510-5p	miRNA	6	9	7	-6	8	6	0	-7	5	-6	7	6	0	0	7	12	-9	11	0	0	-6	6	13	0	6	5	-5	0	0	-8	8	7	0	7	7	-10	0	7	-7	6	6	6	0	7	-5	8	9	-7	0	0	4	6	8	7	0	6	-5	7	0	6	-6	9	7	9	8	0	6	6	-8	0	6	0	5	7	-8	8	7	7	-8	0	0	8	7	0	-6	5	8	8	-6	6	0	-6	6	-6	-8	8
HTR3E	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY6	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-22-3p	miRNA	-4	-6	-3	-3	-4	-3	0	3	-3	-3	-4	-4	0	0	4	-8	-4	8	0	0	-3	-4	-9	0	-3	-3	-3	0	0	-4	5	-4	0	-4	-4	-7	0	-4	-4	-3	-3	-3	0	-3	-2	-5	-5	-4	0	0	-3	-3	-4	-4	0	-4	-4	-4	0	-3	-4	-5	-4	-5	-4	0	-4	-4	-6	0	-4	0	-3	-4	-4	4	-4	-4	-6	0	0	-4	-3	0	-4	-3	-6	-5	-4	-3	0	-4	-4	4	5	5
